"packetErrorRate:vector manet.host[0].wlan[0].radio ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-11:59:51-11324)",
23.459976983174,0
23.464447426871,0
23.508038876168,0
23.559368332129,0
23.559953788172,0
23.570808245627,0
23.62174270978,0
23.633401175475,0
23.635142641399,0
23.642682108323,0
23.715334584944,0
23.717256061817,0
23.718296538836,0
23.732803017802,0
23.73796249747,0
23.788360983972,0
23.823234475239,0
23.97427998749,0
23.980627500642,0
24.009756017912,0
24.101008548218,0
24.104872079073,0
24.143785615553,0
24.153051153378,0
24.161228692391,0
24.21555623935,0
24.227283680661,0
24.230553896339,0
24.230715389895,0
24.231213826697,0.000000000000095923
24.231869267476,0
24.233408084542,0
24.235138091627,0.000000000002781774
24.235749062384,0
24.238501972773,0
24.238677606973,0
24.238973369534,0
24.239156795978,0
24.24011121939,0
24.240266219381,0
24.240396853969,0
24.240493417005,0.000000000000383693
24.241560794589,0
24.242167138756,0
24.243005311781,0
24.243179290248,0
24.243245365288,0.000000000013069545
24.243785974347,0
24.24391125746,1
24.244318826333,1
24.244678488865,0
24.244808404195,0
24.245183882097,0
24.24529388209,0
24.245740108079,0
24.246318925859,0.00000096177336506
24.246421831682,0
24.246713831675,0
24.247622116035,0.000145177766136319
24.247998823679,0
24.24844926242,0
24.24860426241,0
24.249017130877,0
24.249111951475,0
24.249818441087,0
24.250059648062,0
24.250445933748,0
24.250557555252,0
24.251557319705,1
24.251715104576,0.000000025735014008
24.252516284897,0
24.2526973918,0.000000010821823437
24.252789391803,0.000000001487410195
24.253044371351,0
24.253677867855,1
24.253853195732,0.000000009374581111
24.25396719574,1
24.254566072594,0.072107700284569003
24.254853875945,0.000000000172422076
24.254945875943,0
24.255823455294,1
24.25655645498,0.000000002240383878
24.256600892264,0
24.257230103749,0.000000002154676437
24.257849508578,0
24.2602009489,0
24.260409948895,0
24.264420442801,0
24.265756936769,0
24.266879936793,0
24.273322430964,0
24.273528367373,0
24.276959861835,0
24.283521356529,0
24.284035851298,0
24.284473851307,0.000000001798177606
24.287941851384,0
24.288307851392,0
24.288528346366,0.000000000845467695
24.291468346431,0
24.292366342674,0
24.292489780647,0.000000003944844451
24.293808275831,0
24.299024427212,0
24.299488367296,0.000000005259472857
24.301625862808,0
24.302747862833,0
24.304775862878,0
24.30529186289,0
24.305570273245,0
24.305690069162,0
24.307281970762,0
24.309818694431,0
24.311175190409,0
24.316765686635,0
24.323116183009,0.000000622412929751
24.325283183057,0
24.334614680055,0
24.338910177265,0
24.34162567455,0
24.357392172402,0.000000264195383903
24.3662451726,0
24.367464671064,0
24.367759169562,0.000000000208249417
24.368237668077,0.000000000011510792
24.37601927585,0
24.37612312947,0
24.377155031977,0.000000002032230383
24.378956349707,0
24.379044789369,0.00000000000853717
24.379311789375,0
24.379524898443,0
24.380375861097,0
24.380565714643,0
24.380691226792,0
24.380815288313,1
24.381035666492,0
24.382428178888,0
24.382984083197,0
24.383166144703,0.000000115262713262
24.383519510698,0
24.38368795045,0
24.38373346298,0
24.383911902739,0
24.384574865374,0
24.384711865377,0.000000000429736246
24.384781011911,0
24.385261974551,0
24.385483937179,0.000000000117745813
24.386224877438,0
24.387881877503,0.000001205268201909
24.387928730918,0
24.389455511979,0
24.39525381753,0
24.396672826567,0
24.396843576268,0
24.397095538898,0.000000017100432958
24.397388538909,0.000000000479712269
24.398001934939,0
24.398515263305,0
24.40013001865,0
24.400810864908,0.000000537748702011
24.401228221078,0.00000006508837258
24.401769728123,0
24.40263240243,0
24.404566546488,0
24.406166043371,0
24.40694980099,0
24.407157056309,0
24.407750626339,0
24.408250578589,0
24.408754706301,0
24.40892469101,0
24.409698697806,0
24.409959924247,0
24.410142080855,0
24.411451236621,0
24.411567453753,0.000000000000119904
24.412531271089,0
24.413000252903,0.00000036358138078
24.413803421735,0.000000040930098643
24.415825593783,0.000000000020863311
24.416691242354,0
24.4177567861,0.000000003471942733
24.430608246514,0
24.430653764976,0
24.501526269498,0
24.50279077408,0
24.505604302182,0
24.505818272462,0
24.518598777762,0
24.519541777779,0
24.52039630775,0
24.523698750325,0
24.533042256283,0
24.533347256285,0
24.533392787918,0
24.533975293916,0
24.536907800023,0.000000002132566123
24.537707800041,0
24.580887308181,0
24.581438816335,0
24.581484354223,0
24.581698335903,0
24.582016844097,0
24.59662935296,0
24.596934352962,0
24.597148336958,0
24.61554584669,0
24.630014357086,0
24.631065357106,0
24.632207890863,0
24.634463401457,0
24.635397946443,0
24.793025464407,0
24.795570563494,0
24.842404083766,0
24.86146260495,0
24.862818126185,0
24.879944648241,0
24.883373198955,0
24.884806721243,0
24.903821244429,0
24.906167349189,0
24.906381381445,0
24.912257905033,0
24.915302428763,0
24.918275952604,0.000000000001342925
24.918535569992,0
24.967396096204,0
24.968014138353,0.000007930356711649
24.981214665225,0
24.984358784555,0
25.000176312334,0
25.000767359792,0
25.000812954467,0
25.014130482915,0
25.015010482931,0
25.049262541606,0
25.050069597118,0
25.070002128251,0
25.070221659397,0
25.071749264092,0
25.089803796184,0
25.090836796204,0
25.090882403582,0
25.092659998266,0
25.093087998276,0
25.103727531039,0
25.121368064658,0
25.122230064676,0
25.125965598516,0
25.127370132427,0
25.128403132446,0
25.130156132489,0.000000000178609127
25.147298667368,0
25.168205203264,0
25.175962739536,0
25.184271276205,0.000000008425899977
25.231699815206,0
25.247757984909,0
25.248328073392,0
25.257501613658,0
25.264576154261,0
25.355602699377,0
25.360466699495,0.000006030355308217
25.364988245075,0
25.370748548046,0
25.370855009377,0.000000589354603119
25.411862557295,0
25.428679106039,0
25.446989655743,0
25.451949865713,0
25.458744415978,0
25.468716966742,0
25.473788517749,0
25.474002644861,0.000000083979860066
25.475463195966,0
25.477131747153,0
25.483936963525,0
25.48843851528,0
25.488906067061,0
25.490473862841,0
25.491698863056,0
25.492505415016,0
25.493161967012,0
25.493520967016,0
25.494311967035,0
25.495522519136,0
25.495568185743,0
25.495736650033,0
25.49601165004,0
25.496912447857,0
25.505917310516,0
25.506697066887,0
25.507593929262,0
25.507947791578,0.000000000606115158
25.508197085557,0.000000000178057568
25.508966846945,1
25.510076486612,0
25.510389227533,1
25.510490227527,0
25.510676451149,1
25.510836227509,0
25.510977255111,0
25.511239453929,0
25.511360120399,0.00000000019220625
25.511497319211,0
25.511955319186,0
25.512093985682,1
25.512240184467,0
25.512576496905,1
25.512822045476,0
25.513301017509,0
25.513855800621,1
25.513953281115,0
25.514158994492,0.000000321412326531
25.514227494041,0
25.514280016342,0
25.514408016332,0
25.515028107269,0
25.515828964159,0
25.516114873542,0
25.516819628684,0
25.516940852122,0
25.517807405346,1
25.518875921579,0
25.518984166363,0
25.519679026741,0
25.519810418546,1
25.520970816054,1
25.521189393363,1
25.521556724366,0.000000004006475151
25.52299901678,0
25.524198770146,0.000000224089443223
25.524536682349,0
25.524721662045,0
25.524797549731,0
25.525296156563,0
25.525575301648,0
25.526223675452,1
25.528880103611,0.00000000000059952
25.531699474077,0
25.533834705526,0
25.534119705552,0
25.564241470752,0
25.580953027185,0
25.582795729727,0
25.594205286833,0
25.59582499244,0
25.602204549943,0.000000018982447502
25.60225023273,0
25.609729474004,0.000000005426667115
25.609969248846,0.000000161058226866
25.610218023731,0.000000000192038385
25.611136023814,0
25.61532402419,0
25.616818024324,0.000000000005275779
25.617844024417,0
25.62836026977,0
25.637144270561,0
25.637393050336,0
25.639190050498,0.000000000000095923
25.644669831462,0
25.649378391384,0
25.649656391386,0.000000000268585154
25.655333642473,0
25.65551964249,0
25.658554202868,0
25.658599894284,0
25.660520678197,0
25.660964238711,0
25.672407023951,0
25.672530023962,0.000000000000095923
25.672671023975,0
25.673718234557,0
25.673833234555,0.000000000000095923
25.675423234527,0
25.675708231643,0
25.677171792985,0
25.680255354487,0
25.681045109631,1
25.681244049409,0
25.685108611158,0
25.685328172921,0
25.685687172924,0
25.685901337387,0
25.686706899204,0
25.694713653855,0
25.695339408487,0
25.695939408476,0
25.696060863748,0
25.696957618319,0
25.697084372886,0
25.698094127419,0
25.698309881942,0
25.698910636445,0
25.699376390932,0
25.699869145401,0
25.700004899866,0
25.701245654289,0
25.701295900792,0
25.70327890112,0
25.703531655461,0
25.703853655455,0.000000000269736233
25.70424940977,0
25.705709164053,0.000000997450619988
25.70603867119,0
25.706379007455,0
25.706628007461,0
25.708740875055,0
25.709115043685,0
25.709415659334,0
25.710216043785,0
25.713093797804,0
25.714089046636,0
25.714627255799,0
25.716071255774,0
25.716386009663,0
25.716915009654,0.000000000001055155
25.717283763511,0
25.717529049971,0.000000069108492928
25.718818803774,0
25.719059557569,0
25.719180807346,0
25.720386561098,0
25.722459314804,0
25.723380774098,0
25.723466024664,0
25.7238590247,0.000000000128920873
25.726250024918,0.000000000041822545
25.726295233645,0
25.727849025063,0
25.727894233737,0
25.734421986999,0
25.736292986966,0
25.737331740125,0
25.738867009653,0
25.741782762677,0.000000000076258999
25.744069746709,0
25.744648960129,0
25.74819176001,0
25.751302223835,0
25.752467223941,0.000000000002973621
25.752925495157,0
25.753149671705,0
25.753274101177,0
25.753516912311,0
25.754395912296,0
25.759393664726,0
25.760521211425,0
25.760950345078,0
25.761077800543,0
25.768246155618,0
25.768441155614,0.000000000366618735
25.768767366212,0
25.769367118263,0
25.771548118226,0.000000267241905826
25.790166869631,0
25.790217132475,0
25.790652603933,0
25.798458355023,0.000000026357699689
25.809641105698,0
25.812634917402,0
25.812855729156,0
25.818450479563,0
25.819356292506,0
25.832673312911,0
25.832838583604,0.000000428985076239
25.843255400967,0
25.851412423738,0
25.874202246779,1
25.874424246799,0.000000000002398081
25.876818247022,0
25.887569450484,0
25.888727450465,0.000000000079328543
25.892864450396,0
25.899458450287,0
25.904795197828,0
25.909931197743,0
25.913939197677,0
25.919689944729,0
25.919874433693,0
25.920531180658,0
25.921372467713,0
25.921751417317,0
25.924450365936,0
25.925898112729,0
25.929353309506,0
25.930915490878,0
25.933135677269,0
25.933215878993,0
25.933724273554,0
25.933795878984,1
25.934514744268,0
25.935604683621,0
25.935964121812,0
25.936204860666,0.000000001838753149
25.938131853231,1
25.938215319515,0.000000586263186996
25.939404529246,0
25.939727526261,1
25.939901898454,0
25.940921249478,0
25.943114297968,0
25.943486297962,0
25.944621044144,0.00000000001880096
25.944967037567,0
25.945268044133,0
25.94610404412,1
25.947989586238,0.000000000000239808
25.948566473265,0.000000126142328693
25.948927272416,0
25.950213272395,0
25.951799159699,0
25.951979229911,0
25.95366953983,0.000000228051073136
25.954121911739,0
25.955014911723,0
25.955604911713,0
25.955987911707,0.000000000531007238
25.957504911682,0
25.959047149274,0
25.961746894898,0.000000046097916595
25.973289640212,0
25.973462822902,0.000000066929020214
25.976228086467,0.0000000478185882
25.980101978408,0
25.987838020958,0
25.990781661069,0
25.991334747829,0
25.994640373441,0
25.994806581966,0
25.995162056769,0
25.996591056746,0.000000000000095923
25.996937788835,0
25.997454769211,0
25.999241615683,0
26.000045858333,0.000000000002398081
26.00078421516,0
26.000857039701,0.000000000001055155
26.003895749711,1
26.005525844226,0
26.007027776799,0.000000000000359712
26.007226601228,0
26.007439601233,0.000000020776788178
26.010116312074,0
26.010409565406,0.00000082231838816
26.010757169026,0
26.0118030359,0
26.014500757379,0
26.015025761396,0
26.015593151662,0
26.015929451442,0.000000000000479616
26.018219834132,0
26.018384332397,0
26.022115183182,0
26.024969926769,0
26.026043272465,0.000000000001918465
26.029218232097,0.000000000250239828
26.030959066187,0.000000009061631445
26.034400919286,0
26.036001662512,0.000000003441247287
26.036507752313,0.000000000532853761
26.037357019131,0
26.039812965925,0
26.044728708943,0
26.045108975425,0
26.047552831021,0
26.048742471454,0
26.067267859083,0
26.072062601189,0
26.073420816192,0
26.074695000781,0.000000000154196655
26.087054175517,0
26.09360303985,0
26.105810906509,0
26.117325775372,0
26.131294646897,0
26.209416533428,0
26.225503423066,0
26.236831314902,0
26.432280244971,0
26.677955224268,0
26.760851390948,0
26.933764622042,0
26.934542622008,1
26.935741621955,0
26.936522403008,0.000000000001342925
26.936679621914,0
26.938616621828,0
26.951293558896,0
26.95335155911,0
26.963187596265,0
26.963437497075,0
26.963483213109,0
26.966487213076,0
26.967321931319,0
26.96736608045,0
26.967490945741,0
26.967625661907,0
26.96787381102,0
26.967961811017,0
26.971624810856,0
26.975867961369,0
26.976053961361,0
26.976428961345,0
26.976623961336,0
26.977115961315,0
26.977382961303,0.000000000000959232
26.984356903365,0
26.991004052718,0
26.99105584636,0
27.000089439335,0
27.001329439281,0
27.001853485425,0.000000000001055155
27.005367633442,0
27.00803553231,0
27.010742580327,0
27.016232629198,0
27.029723576991,0
27.034038722574,0
27.034278421863,0
27.034393421858,0.000000750906067659
27.034449140215,0
27.034887152429,0
27.035075017717,0.0000000021823503
27.061819076121,0
27.061863970068,0
27.062808779905,0
27.071858840783,0
27.076596902268,0
27.076977902309,0
27.077577795219,0
27.077728795213,0.000000000012661871
27.078483795253,0
27.083169858521,0
27.084318922041,0
27.088245986383,0
27.094427051864,0
27.09447194354,0
27.094649943532,0
27.099230052372,0.000000673707555631
27.099274943714,0
27.103174011224,0
27.105206011438,0
27.11588408093,0
27.11685015134,0
27.119689222342,0
27.131847295935,0
27.133913369834,0.000000000178033587
27.143252259103,0
27.143457259094,0
27.155863336938,0.000000000004220623
27.159285416358,0
27.199778111076,0
27.199911111071,0
27.199956834801,0
27.200115834799,0
27.200281836614,0
27.200735562184,0
27.20545681832,0.000000855352704109
27.20583781836,0
27.206239702295,0
27.20638170229,0
27.208870702394,0
27.240829799259,0
27.317801912705,0
27.3337460296,0
27.34549714904,0
27.3462762686,0
27.349433208821,0
27.353568302868,0
27.354534597638,0.00000000194616323
27.354744317127,0.999999884020750013
27.356336998044,0
27.359238120465,0
27.373166245636,0
27.477018393749,0
27.480805542704,0
27.551152707137,0
27.620636886964,0
27.651186765518,0
27.654140964433,0
27.65592761541,0.000000000000479616
27.660061765997,0
27.660349628625,0
27.662275817723,0
27.664619326583,0
27.664680911691,0
27.665529962142,0.000000000046882497
27.665884683655,0
27.668673597258,0.000000000528417309
27.669215663291,0
27.669260515069,0
27.669404839729,1
27.66980099929,0
27.673709399745,0.000000000000119904
27.674397907067,0.000000290780317713
27.675031587234,0
27.676353663009,0
27.67659975606,0
27.676790756052,0
27.676866902537,0.000000000000719424
27.677639076138,0
27.678430095124,0.000000296941373489
27.679891608048,0
27.679978559367,0
27.680023410401,0
27.680102410398,0
27.680422361791,0.000000087200291543
27.680968212815,0
27.681595212842,0
27.682676875998,0
27.683212503761,0.000000060630698794
27.685915354684,0
27.686047307397,0
27.686092158011,0
27.686207158007,0
27.68654515803,0
27.688708158123,0
27.688876111484,0
27.689062961897,0
27.689212961892,0
27.689446111548,0
27.689722961872,0.000000000086426865
27.698270007858,0
27.699662158246,0
27.701753008006,0
27.701958007999,0
27.719369056271,0
27.719457056268,0
27.731143108118,0
27.735700108314,0
27.746575162632,0
27.747076370696,0
27.747121217095,0
27.760851439951,0
27.760982554031,0
27.76313055386,0.000000000818561218
27.763311234853,0
27.763357348619,0
27.76347134861,0
27.763591348601,0.000000000000431654
27.764034029667,0.000000083827342178
27.76408014334,0
27.765913070022,0
27.766125886293,0
27.766312886286,0
27.766731886319,0
27.7668869285,0.000000000000095923
27.773598987066,0
27.773775804582,0
27.773845804579,1
27.774031804572,0
27.776793804713,0
27.779784959547,0
27.784678176107,0
27.836971404482,0
27.891120645141,0
27.893372886323,0
27.985603148576,0
27.986636841293,0
27.988864473394,0
27.991209104804,0
27.992311368571,0
27.992531309637,1
27.993585099235,0.000000000059832139
27.993861609231,0
27.994385426917,1
27.994611953238,0
27.995791413298,0
27.996261252079,0
27.996529724637,0
27.996656465238,0
27.996921251438,0
27.997099349774,0
27.997236876581,0
27.997416501768,0
27.997562501772,0
27.997646501775,0
27.997736600224,0.000000000176978431
27.998127127074,0
27.998241127077,0
27.998876303802,0
27.999027303809,0
27.99924030382,0
27.999286386839,0
27.999895070125,0.000000008066379564
28.000362730555,0
28.00057607016,1
28.001697992736,0
28.002290694045,0
28.002334810562,0
28.002548675851,0
28.002730675845,0
28.00307167584,0
28.003551254932,1
28.003713078139,0
28.003757254943,0
28.003997939906,0
28.004257675798,0
28.004814675778,0.000011253065177351
28.006356255076,0
28.006706301884,0
28.007596301853,0.000011714775135951
28.008378301825,0
28.009690003052,0
28.010183704275,1
28.010857889044,0
28.011171590255,0
28.012306291454,0
28.01280535978,0
28.013431177158,0
28.013916926262,0
28.014011122949,0.000000000093525187
28.01423712296,0.000000002293525369
28.014410122969,0
28.014670824142,0
28.015005525312,0
28.016472525306,0.000005452896321145
28.0166863906,0
28.017267506671,0
28.017672255891,0.000000000178609127
28.018424957026,0.000000004517914042
28.019176957022,0
28.019221073033,0
28.019625938314,0
28.020165822313,0
28.021073822308,0
28.021117938262,0
28.021287687602,0
28.023419388682,0
28.036510089625,0
28.036725790566,0
28.037138790565,0
28.037182906037,0
28.037352655859,0
28.038165472231,0
28.038464222082,0
28.038796222081,0
28.038840337503,0
28.039122038418,0
28.040042739327,0
28.040601440228,0
28.040817141125,0
28.041232842019,0
28.04144854291,0
28.042626542905,0
28.042670658213,0
28.043302359086,0
28.043518059955,0
28.044517760815,0
28.045084826863,0
28.048306527698,0.000000051183024818
28.048350642836,0
28.048683508121,0
28.048853258288,0
28.048897373409,0
28.049248238693,0
28.049417988877,0
28.049462103981,0
28.049813854171,0
28.049857969263,0
28.051105034903,0.000004529478303316
28.052272765447,0
28.052715630727,0
28.053408515717,0.000000001606139221
28.05366649599,0
28.059656196695,0
28.060649897392,0
28.06069401216,0
28.060863762686,0
28.060907877448,0
28.061494762683,0
28.061538877426,0
28.061862578107,0
28.064004278768,0
28.066791044043,0
28.067004909337,0
28.067049023916,0
28.075756724457,0
28.076653788288,0
28.0768678521,0
28.077209915892,0
28.077423979666,0
28.077883043411,0
28.078097107138,0
28.078511170839,0
28.078725234523,0
28.079014298187,0
28.07933836183,0
28.079552425456,0
28.079921489059,0
28.080626552609,0
28.08095961614,0
28.082272679576,0
28.084933742831,0
28.086226869205,0
28.086488932349,0
28.086866995469,0
28.087545058539,0
28.08857912154,0
28.089802184452,0
28.090234247338,0
28.090448310206,0
28.090808373053,0
28.091022435881,0
28.092381498659,0
28.093039561347,0
28.093514624006,0
28.093728686646,0
28.095499749167,0
28.096578811609,0
28.096965874028,0
28.097436936411,0
28.098604998744,0
28.099206287167,0
28.101296576085,0
28.110966687894,0
28.111730687868,0
28.112294687845,0
28.113247749163,0.000000004497458405
28.113786749145,0
28.114811749109,0
28.114863801114,0
28.115478622223,0.000000000048273385
28.116203622198,0
28.129253682628,0
28.12960268262,0.00001438864651726
28.130258682597,0
28.131085682569,0
28.13190368254,0
28.133909682472,0
28.14057698049,0
28.154953038982,0
28.159548341411,0
28.162614399358,0
28.181707523653,0
28.182112340206,0
28.182723340185,0
28.183478340159,0
28.18403534014,0
28.18460322463,0
28.185346224605,0
28.185738224592,0
28.18756122453,0
28.190780280603,0
28.195015280459,0
28.195284280451,0
28.195805280433,0
28.200366406907,0
28.201886406856,0.000000000011223022
28.206602461887,0
28.207778350081,0
28.209506238603,0
28.210222238579,0
28.210607127397,0
28.211155127379,0
28.212487181932,0.000000019922303695
28.213782181888,0
28.215734181823,0
28.21819918174,0
28.227818235325,0
28.228382235303,0
28.229256235273,0
28.229308313918,0
28.229722127223,0
28.229943019244,0
28.231506019192,0
28.23395901911,0
28.239573071936,0
28.239931071927,0.00000000137784184
28.240578071905,0
28.241216071884,0
28.241854071863,0
28.243581071805,0
28.244372071779,0
28.246592124066,0
28.256231175688,0
28.259539175578,0
28.259591261278,0
28.274580311696,0
28.2746324009,0
28.275019211118,0
28.275826300565,0
28.275995110707,0
28.276047200241,0
28.276360110695,0
28.277004110673,0.000000000193093541
28.278251110632,0
28.278688110618,0
28.281861110513,0
28.285710160194,0
28.286041160186,0
28.286616160167,0
28.287470160139,0
28.287522252337,0
28.29372330156,0
28.298826350358,0
28.305735350128,0.000000002029856283
28.314232398084,0
28.31495739806,0
28.32290954451,0
28.330351591355,0
28.330682499993,0
28.33141049997,0
28.332120499946,0
28.333170546483,0
28.345269592317,0
28.345625592306,0
28.346008592293,0
28.346823592267,0
28.348979592197,0
28.351766637572,0
28.353634637511,0
28.356313637428,0
28.356365745682,0
28.364106790281,0
28.367327790177,0
28.371881834281,0
28.380789833994,0
28.385511833839,0.000000000000791366
28.391484876761,0
28.398948919176,0
28.403298961254,0
28.417806002372,0
28.418789925562,0.000000000057745808
28.419400925543,0
28.420128925519,0
28.423852925401,0.000000005214580767
28.429493925221,0
28.430350925191,0
28.430886925174,0
28.432133925135,0
28.432543925122,0
28.432596051185,0
28.441897090863,0.000000012039065744
28.444109090796,0
28.458912129313,0.000003510695916641
28.464797129128,0
28.479734128659,0
28.481666128596,0
28.486082165402,0
28.488157165338,0
28.493509546524,0
28.496575582637,0.000000000410719458
28.496627723665,0
28.506867759171,0
28.518491793933,0
28.519246793909,0
28.519694733872,0
28.521393733819,0
28.522931733772,0.000000004113381635
28.527780733622,0
28.527832881938,0
28.532028422189,0.000000003691415173
28.532581282342,1
28.533037282326,1
28.533510282311,0
28.534289282287,0
28.535266282257,0
28.536990282204,0
28.538498282157,0
28.540630736424,0
28.541716035005,1
28.544873068181,0
28.545771068156,0.000000005146091552
28.554537208289,0
28.556912208216,0
28.561694240344,0
28.57063305663,0
28.575160055326,0
28.575212214729,0
28.578038245803,0
28.578252276862,0
28.580976307758,0
28.581672338609,0
28.582032369441,0
28.582737400226,0
28.583079430994,0
28.583622461725,0
28.583974492436,0
28.585637523048,0
28.585851553644,0
28.587856584121,0
28.588070614582,0
28.589176644978,0
28.592759675202,0
28.593467705335,0
28.594618735401,0
28.594832765452,0
28.595094795487,0
28.596285825453,0
28.597238855358,0
28.597571885246,0
28.597785915118,0
28.598846944928,0
28.599060974723,0
28.599493004495,0
28.600117034226,0
28.600361063943,0
28.60124342498,0
28.60214378587,0
28.602467815462,0
28.602681845037,0
28.603023874595,0
28.603237904137,0
28.603624933659,1
28.604720933593,0
28.604934963032,0
28.605959992412,0
28.606174021777,0
28.607720051051,0
28.60793408031,0
28.608366109545,0
28.608580138764,0
28.608796835508,0
28.612968864496,0
28.614616223539,0
28.614834018293,0
28.615073018275,0.000000000003165467
28.615120810462,0
28.615470810469,0
28.615517583983,0
28.615933773118,0
28.616633775551,0
28.616989341422,0
28.617987341454,0.000005784249272888
28.619146103384,0.000000000015827339
28.622302131805,0
28.624044131752,0.000000085479500477
28.627681836869,0.000000162161368222
28.63221186468,0
28.632693279313,0
28.636601266384,0.000007200860267952
28.637248266365,0
28.638706293806,0
28.638758468088,0
28.639632293779,0
28.642809320972,0
28.642861496215,0
28.648519523053,0
28.648740484568,0
28.649114484557,0
28.650517511275,0
28.658006537574,0
28.658427537564,0.00000000012354917
28.659074537545,0
28.659712537526,0.000000000040287773
28.660737537496,0
28.662743537436,0
28.672051961576,0
28.672737385894,0
28.675774810936,0
28.683399835798,0
28.696789860058,0
28.701019883798,0
28.701072072694,0
28.70180085409,0
28.702591854066,0
28.703184854049,0.00000001110388581
28.704038854024,0
28.705747853974,1
28.714618853717,0
28.715247853698,0
28.71587685368,0.000000007976979077
28.719743069634,0
28.720832876337,0.000003013343628288
28.732034898266,0
28.738531919829,0
28.746446940989,0
28.748377940933,0
28.757941961489,0
28.759917961432,0
28.763351270002,0
28.765842051618,0
28.772652051425,0
28.777808051277,0
28.78787807017,0
28.794132069991,0.000000000022829738
28.804011087996,0
28.80981330776,0
28.810070307752,0.000007232859861039
28.810471307741,0
28.810890307729,0
28.813217307663,0
28.817641307538,0
28.818044297407,0
28.818096513747,0
28.818745297387,0
28.819590297363,0.00000000003491607
28.820255297345,0
28.821873297299,0
28.831871313575,0
28.832328305835,0
28.833820305793,0.00000349451506143
28.834041298374,0
28.835613314385,0
28.83686931435,0
28.841344330118,0
28.847947345483,0
28.84913234545,0
28.84983334543,0.000001961402560701
28.851848345374,0
28.854584360354,0
28.860920374967,0
28.864348389375,0
28.867380389291,0
28.873074403253,0.000000004459856484
28.882989416683,0
28.889016429747,0
28.898233677314,0
28.906634689387,0
28.909967701312,0
28.910352706723,0
28.911116706702,0
28.914949190213,0
28.917751201669,0
28.91780344143,0
28.918220208378,0
28.918522208369,0.000001170863158206
28.918574448322,0
28.91991945964,0.000000656216318506
28.925740711301,0
28.928769711219,0
28.929963711188,0
28.931094721895,0
28.932613209776,0
28.933309519354,0
28.933482519342,0
28.934890529844,0.000000000092661878
28.936322839009,0
28.937448147965,0
28.937663456882,0
28.938049456869,1
28.939431044371,0
28.940970352785,0
28.941185661158,0
28.944099660951,0.000000012761823597
28.944147496184,0
28.944716804021,0
28.94588711167,0
28.94728112152,0.000001732736682136
28.948299428805,0
28.94851473605,0
28.951170043047,0
28.951217879206,0
28.95811018524,0
28.958619185201,0
28.959071022352,0
28.959285984989,0
28.960428751523,0
28.960874979806,0
28.961124774556,0.000000000001318944
28.961968774506,0
28.962768774445,1
28.964313565916,0
28.964901873635,0
28.965780653331,0
28.96639756586,0
28.966449817068,0
28.969113121148,0
28.969756425121,0
28.970135729043,0
28.971489336633,0
28.971877640287,0
28.975514943374,0
28.975876246413,0
28.977046254642,0
28.977350557447,0
28.977963860159,0
28.979646162617,0
28.979861465036,0
28.98059876739,0
28.981364767331,0
28.982197767267,0
28.982335562025,0
28.982721562011,0
28.983503561951,0
28.984360402386,0
28.984530356643,0.000000000007913669
28.984796354468,1
28.985410159834,1
28.985456925805,1
28.985864235659,1
28.986240294384,0
28.987679248304,1
28.988495355016,0
28.989197048858,0
28.989724048818,0
28.990082012919,1
28.991099144253,0
28.99131444491,0
28.991682444898,0
28.991900239652,0.000000004204532721
28.99194808115,0
28.992380846993,0
28.992549043796,0
28.992733381638,1
28.993505381579,0
28.9945293815,0
28.996621523515,0
28.996668289257,0
28.998302523606,1
29.000297984775,0
29.00053198066,1
29.003175823427,0
29.003345775221,0.000000007081151665
29.003528945592,1
29.003922775177,0
29.005054827957,0
29.006963126252,0
29.00790012618,0
29.009609969851,0
29.009911688053,0
29.010195920789,1
29.011592492439,0
29.013536943416,0
29.013639492507,0.000000000007577938
29.014601584428,0
29.015029584395,0
29.01558588132,0
29.016477178114,0
29.017003474821,0
29.017257771489,0
29.019012067894,0
29.019227364259,0
29.02180836407,0
29.021856209483,0
29.023029363983,0
29.024054363905,0
29.024881363841,1
29.026094172321,0
29.026388659207,1
29.026794505226,0
29.027475270363,0.000000058053336693
29.027690124343,0
29.027736426976,0
29.030697432376,0
29.030749698698,0
29.03128351652,0.000000000049688253
29.031501311274,0
29.032001311236,0
29.034617311035,0
29.035273106152,0
29.037726218035,0
29.041966222835,0
29.044008306291,0.000000000057769788
29.045169117284,0
29.045549188301,0.000000000000042632
29.046285740133,0
29.047126306059,0
29.048241114574,0
29.049438047308,0
29.052572076662,0
29.061889080424,0
29.062346162995,1
29.06274895952,0
29.063023959513,0
29.064918959463,0
29.068757959364,0
29.072266041352,0.000000003141726878
29.073414838361,0
29.075374920232,0.000000000015035972
29.075817772668,0
29.077152920095,1
29.078579060006,0.000021786489288411
29.079603062836,0
29.080385349811,0
29.081573636611,0
29.084969776759,0
29.085184739395,0
29.085684739423,0
29.086755503366,0
29.089345788968,0
29.089698074522,0
29.089913360035,0
29.090300157973,0.000000002683165689
29.090904443342,0
29.091119728671,0
29.091571013937,0
29.094001097072,0
29.094053378294,0
29.095512380304,0
29.095564661892,0
29.095932946483,0
29.097130029269,1
29.099008230692,0
29.099508230653,0
29.100039514621,0
29.100592798498,0
29.10461308176,0
29.104784880659,0
29.106727163603,0
29.107906446358,0
29.109130728934,0
29.112524011164,0
29.113591810224,0
29.114039810214,0
