"packetSentToPeerWithoutRetry:vector(packetBytes) manet.host[0].wlan[0].mac.dcf ($rateControl="""", $bitrate=6, #0 - Dynamic-0-20220517-11:59:51-11324)",
45.912579960672,14
45.917708960672,1500
45.95315934533,864
45.96611134533,1500
45.966332729463,864
45.974667729463,1500
45.975576749633,864
45.983088791265,1500
45.984671812667,864
45.985390834152,1500
45.986317855776,864
45.993818295129,1500
46.009558602638,864
46.023015602638,944
46.025231629526,1500
46.037579629526,864
46.055156530661,1500
46.070058563647,864
46.078754088157,1500
46.080580122572,864
46.081227157065,1500
46.097064615598,864
46.106746653627,944
46.114002730596,1500
46.115028769695,864
46.11544580883,1500
46.119204848498,864
46.131809888322,1500
46.132026929734,864
46.132416971182,1500
46.132634012676,864
46.133309054265,944
46.145630054265,104
46.145953054265,1500
46.148790431134,864
46.150837807929,1500
46.160417116102,864
46.167622339609,14
46.170660183588,14
46.175353895472,1500
46.191685318671,864
46.199254364685,1500
46.211053364685,864
46.231013146421,944
46.242898201547,1500
46.248416574456,864
46.256092054637,1500
46.262610485734,864
46.268581917409,1500
46.280250039158,864
46.280662410793,1500
46.297721834011,864
46.313833834011,944
46.357465834011,104
46.358286834011,110
46.358509202544,14
46.360940885675,110
46.362189948197,14
46.366207531041,116
46.37412505311,122
46.37611142098,14
46.376360420975,14
46.383355420975,116
46.385153420801,14
46.391644420801,116
46.393685420801,92
46.396275420801,92
46.396496420576,14
46.403697168541,122
46.405040168541,122
46.410248729478,116
46.417487127366,116
46.422443800793,110
46.427395599699,122
46.430145111903,122
46.434678497738,14
46.437245497738,116
46.437793497738,1500
46.454498091742,864
46.455710163612,1500
46.472368229623,864
46.473238768563,1500
46.481914337854,14
46.487296667694,864
46.487739209054,1500
46.490296957918,14
46.492028797663,14
46.494674671674,14
46.494829762775,14
46.494979762785,14
46.500412394317,14
46.502165644807,14
46.503916644807,864
46.506379874689,14
46.510416823672,14
46.511352227911,944
46.516621373372,1500
46.518648837913,14
46.519379091127,14
46.519657185638,14
46.519875280183,14
46.520695921674,864
46.521566468708,1500
46.52257301594,864
46.523236563262,1500
46.523452110642,864
46.523974486188,1500
46.524190033692,864
46.524926581308,944
46.525279128977,1500
46.525494676699,864
46.526379224542,1500
46.527178772546,864
46.52790532066,1500
46.529946869243,864
46.531353417936,1500
46.541993563192,14
46.550384900121,864
46.551421452206,104
46.551744452206,1500
46.55196000437,864
46.552312556577,1500
46.553337108971,864
46.554234661484,1500
46.554450214066,864
46.554612766691,86
46.554686766691,110
46.554868766691,122
46.555173766691,1500
46.568880346212,864
46.569056706408,14
46.584903801257,14
46.592127948022,1500
46.624112777291,864
46.625032886237,1500
46.642188871425,864
46.646452755744,92
46.646598755744,122
46.646894755744,1500
46.661512480392,864
46.661924836928,1500
46.668701042309,864
46.683257877074,1500
46.714946605353,864
46.757029161849,1500
46.760263514497,864
46.779776645502,944
46.795692237133,1500
46.835909539092,864
46.864996100393,1500
46.89053454083,864
46.916785763352,1500
46.921578109643,864
46.937073268003,1500
46.953816962572,864
46.969055088305,944
46.97845024876,1500
46.979246592781,864
46.988279217141,1500
46.988500560798,864
47.001967918705,1500
47.020729165874,864
47.028911165874,1500
47.03303450778,864
47.04254950778,944
47.044497849238,1500
47.059986849238,864
47.061615190028,1500
47.067375530585,864
47.081047530585,1500
47.09566287003,864
47.10569887003,1500
47.12561587003,864
47.15664087003,944
47.18393887003,1500
47.22147787003,864
47.258550203088,1500
47.270196203088,864
47.283229203088,1500
47.316268203088,864
47.338967203088,1500
47.362637203088,864
47.410042203088,944
47.444990203088,1500
47.476778203088,864
47.491263527043,1500
47.508696527043,864
47.531575527043,1500
47.55403184854,864
47.56221384854,1500
47.57829684854,864
47.578674169079,944
47.589619169079,1500
47.610517169079,864
47.628593487674,1500
47.62938980623,864
47.630203124758,1500
47.630424443273,864
47.645284443273,1500
47.663041443273,864
47.698949781363,944
47.703063189809,14
47.70912013194,1500
47.72100013194,864
47.73939713194,1500
47.78041913194,864
47.813846443316,1500
47.815424754626,864
47.827791754626,1500
47.845188754626,864
47.865872063976,944
47.873990063976,86
47.874190063976,116
47.874576063976,1500
47.87666984125,864
47.877076618569,1500
47.880427704937,14
47.887672396766,864
47.888124175977,1500
47.88899595537,864
47.890258734947,1500
47.891076514698,864
47.891768294561,944
47.895442855191,98
47.895521855191,92
47.895862855191,1500
47.909432636537,864
47.924689361248,1500
47.951466987469,864
47.951825293481,1500
47.968721085128,864
47.990172263569,1500
48.015722999171,864
48.017699302625,944
48.023032605867,122
48.023151605867,116
48.023342605867,122
48.023533605867,122
48.023616605867,122
48.023816605867,122
48.023971605867,122
48.024059605867,104
48.024250605867,116
48.024423605867,110
48.024569605867,110
48.024835408657,110
48.025037021519,116
48.025138021519,122
48.025302021519,116
48.025385021519,122
48.025650486936,122
48.025805486936,122
48.025942486936,122
48.026097486936,122
48.026297486936,122
48.026430486936,104
48.026735486936,1500
48.027995651658,864
48.029216424288,1500
48.02997596441,14
48.031795409789,864
48.043431783179,1500
48.046262998037,14
48.048395307748,864
48.055046916482,1500
48.055794227256,864
48.068223075975,944
48.06932190308,122
48.06948590308,122
48.06988090308,1500
48.077769379869,864
48.083605856938,14
48.094652933899,1500
48.128685489277,864
48.160519489277,1500
48.194953489277,864
48.19528478585,1500
48.21089078585,864
48.211250081807,944
48.223022081807,104
48.223213081807,122
48.223287081807,116
48.223487081807,122
48.223810081807,1500
48.235386431046,864
48.248123380147,1500
48.259310380147,864
48.279336380147,1500
48.317370380147,864
48.326733671638,1500
48.326954963118,864
48.328116254554,944
48.342768254554,86
48.342856254554,92
48.343020254554,116
48.343343254554,1500
48.344267751588,864
48.345920246376,1500
48.349497599197,864
48.35030409686,1500
48.354821271866,14
48.360214057773,864
48.360885555546,1500
48.361100053326,864
48.362379551099,944
48.364274850142,1500
48.365739347916,864
48.36770684568,1500
48.36792134346,864
48.377102721191,1500
48.377955218967,864
48.379063716752,1500
48.379817214532,864
48.386352360796,944
48.38711685858,1500
48.38733135636,864
48.387691854145,1500
48.387906351925,864
48.38864084971,1500
48.388855347489,864
48.389314845274,1500
48.389529343054,864
48.389854840839,944
48.390314338623,1500
48.390528836403,864
48.391353334178,1500
48.391567831958,864
48.392018329741,1500
48.392232827521,864
48.392922325306,1500
48.393136823085,864
48.393881320869,944
48.395824674736,1500
48.396587172516,864
48.3969296703,1500
48.39768316808,864
48.399391784582,1500
48.400136282362,864
48.400924780146,1500
48.401139277926,864
48.401473775709,944
48.402445273492,1500
48.402659771272,864
48.403101269057,1500
48.403315766837,864
48.404226383338,1500
48.404440881118,864
48.405376378903,1500
48.405590876683,864
48.405853374467,944
48.406635872251,1500
48.406850370031,864
48.407300867815,1500
48.407515365595,864
48.408132863379,1500
48.408347361159,864
48.408928858944,1500
48.409143356724,864
48.409477854507,944
48.410296352291,1500
48.41507370613,864
48.415398203909,1500
48.426332318044,864
48.426665815673,1500
48.427410313389,864
48.427842811134,1500
48.428057308914,864
48.428737806698,1500
48.428952304478,864
48.431324802189,98
48.431484802189,104
48.431653802189,104
48.431826802189,122
48.432128080128,1500
48.444623777192,864
48.465966318135,1500
48.466187591472,864
48.46891548097,1500
48.485502208454,864
48.504005499348,1500
48.552082772591,864
48.581051900442,944
48.617037890824,116
48.627849287529,1500
48.651997612329,864
48.671800660095,1500
48.687921672218,864
48.691287915477,1500
48.710881486693,864
48.724700237588,1500
48.750101730483,864
48.762860461674,944
48.77008695941,1500
48.786196457079,864
48.808114802612,1500
48.809446153077,864
48.809863503581,1500
48.810080854138,864
48.810417204734,1500
48.811326555471,864
48.824862577184,944
48.825505425163,98
48.825597425163,116
48.825676425163,92
48.826008425163,1500
48.826995922859,864
48.827658420612,1500
48.828519918386,864
48.82891641617,1500
48.83064991393,864
48.831465411709,1500
48.831679909489,864
48.832505407264,944
48.832964905048,1500
48.833179402828,864
48.833760900613,1500
48.835085893039,864
48.838274390774,1500
48.851996386051,864
48.85234788361,1500
48.852562381202,864
48.852932878821,944
48.853820874224,104
48.853957874224,122
48.854253874224,1500
48.854468372004,864
48.854873869789,1500
48.855088367569,864
48.855502865354,1500
48.858135363112,864
48.858522860897,1500
48.858737358677,864
48.869421220843,944
48.869559718581,116
48.869642718581,122
48.869752718581,116
48.869853718581,122
48.870008718581,122
48.870199718581,122
48.870282718581,122
48.870392718581,116
48.870601718581,122
48.870978718581,1500
48.87119321636,864
48.871900714144,1500
48.872115211924,864
48.872813709708,1500
48.873028207487,864
48.87347870527,1500
48.87369320305,864
48.874961556921,944
48.875365054705,98
48.875552054705,92
48.875680054705,116
48.875826054705,122
48.876149054705,1500
48.877223762171,864
48.877558618271,1500
48.890390261121,14
48.890612261121,864
48.891456117212,1500
48.891671973305,864
48.892479829403,1500
48.901797853838,14
48.903287853838,864
48.905699705439,14
48.917536853279,944
48.917708709336,92
48.917995709336,1500
48.934301003904,864
48.934738978081,1500
48.949730112665,864
48.959787729025,1500
48.995606503981,864
49.011242357549,1500
49.026984299348,864
49.060154778128,944
49.101662275592,1500
49.138826986854,864
49.186645040342,1500
49.229803274433,864
49.230232248425,1500
49.238867222612,864
49.247743381722,1500
49.301722629937,864
49.301999604098,944
49.320706954929,104
49.321110954929,1500
49.339262092053,864
49.341127646246,1500
49.343822954468,864
49.358344904013,14
49.361716903967,14
49.369976686801,1500
49.394535800451,864
49.425958079766,1500
49.442051423011,864
49.452403494003,944
49.475447613139,1500
49.50838567296,864
49.524478318224,1500
49.54580562586,864
49.571722048918,1500
49.599043972537,864
49.636605823235,1500
49.682031961458,864
49.712516961458,944
49.732445069837,1500
49.741166177134,864
49.750401177134,1500
49.751260283148,864
49.752474389121,1500
49.760169494038,864
49.761644598907,1500
49.776206598907,864
49.798717598907,944
49.79895769883,86
49.79908169883,92
49.79926369883,122
49.79943669883,116
49.79954669883,110
49.79971969883,122
49.79987969883,86
49.80007969883,116
49.80024369883,110
49.80037169883,122
49.80050469883,86
49.80057869883,116
49.80074269883,122
49.80091569883,116
49.80120269883,1500
49.814150138262,14
49.815557138167,14
49.816918155857,14
49.818003155857,864
49.822609853735,1500
49.823607709827,864
49.823933565927,1500
49.826873038525,864
49.831700750675,1500
49.835667485875,14
49.835883341977,14
49.836721341958,14
49.837065198062,14
49.83728105414,14
49.83799305415,14
49.839598522708,14
49.839814378808,14
49.841226469017,14
49.845112170926,864
49.846908265203,14
49.848643492849,14
49.853482348717,944
49.853871204645,1500
49.857390060663,14
49.859591060653,14
49.862065916653,14
49.863441916693,14
49.864322916694,14
49.865032772787,864
49.868780628636,1500
49.868996484539,864
49.869420340498,14
49.870380196586,14
49.871380052689,14
49.872577908755,14
49.872897908782,14
49.874862996178,14
49.883100085946,14
49.886029085946,1500
49.88896894192,864
49.889473797956,14
49.890310654045,1500
49.895852510057,14
49.899989969773,14
49.903503969773,864
49.904213825874,944
49.904371681974,122
49.904562681974,122
49.904704681974,104
49.904814681974,122
49.904924681974,110
49.905097681974,116
49.905501681974,1500
49.905717538066,864
49.906096394166,14
49.906888250267,1500
49.90710410636,864
49.908204722844,14
49.908530578952,14
49.909584435043,14
49.911062314124,14
49.911523170208,14
49.912143170197,14
49.912835891587,14
49.91341974769,1500
49.913978857598,14
49.914676569789,864
49.915047569801,14
49.917402569792,14
49.919913425775,1500
49.920452425831,14
49.92223328184,864
49.925244137938,944
49.925446994038,116
49.925588994038,98
49.925798491824,122
49.925976491824,92
49.926086491824,122
49.926169491824,116
49.926243491824,122
49.926425491824,122
49.926535491824,122
49.926636491824,122
49.926827491824,122
49.927000491824,110
49.927368491824,1500
49.930759269203,14
49.932943981391,14
49.933491981387,14
49.933707837498,14
49.934781693578,14
49.935640572714,14
49.939220572613,14
49.940612572613,864
49.941244572703,14
49.951029428692,14
49.951277428713,14
49.951523284658,14
49.952725323155,14
49.953255323163,14
49.955434179183,14
49.957753179258,14
49.960981035216,14
49.963104035216,1500
49.991718418396,864
50.017938317789,1500
50.029974813225,14
50.030247884543,14
50.031726884452,14
50.034206884452,864
50.046221304325,1500
50.058422076828,864
50.058808144493,944
50.073398144493,1500
50.073619209888,864
50.085527209888,1500
50.099666209888,864
50.131194209888,1500
50.167338209888,864
50.175927263057,1500
50.184423315215,864
50.185611367334,944
50.186068419441,1500
50.198631470073,864
50.20011552053,1500
50.21018652053,864
50.23035652053,1500
50.2463495653,864
50.2512645653,1500
50.253795609175,864
50.262266609175,944
50.275586609175,104
50.278243609175,110
50.280504609175,116
50.284692411906,116
50.287315369508,14
50.289133595408,14
50.291586854309,122
50.294537622732,110
50.295193973562,14
50.296193324402,116
50.296267324402,122
50.297477363008,14
50.304678146762,122
50.307383018776,122
50.3110291739,14
50.311197173897,14
50.31187517385,14
50.31463717385,1500
50.346880173552,864
50.360552173552,1500
50.402339173552,864
50.417414197025,1500
50.425847197025,864
50.443884197025,1500
50.481072197025,864
50.501427210604,944
50.509267210604,1500
50.519887210604,864
50.544737219271,1500
50.54766322756,864
50.55877922756,1500
50.57316122756,864
50.57831523183,116
50.57842523183,122
50.57870323183,1500
50.595126342603,864
50.598511344634,944
50.610743344634,1500
50.624972344634,864
50.643044341032,1500
50.652035341032,864
50.653285336677,1500
50.664832336677,864
50.665699330447,1500
50.678686330447,864
50.692818330447,944
50.714959318686,1500
50.733472318686,864
50.741963318686,116
50.742496318686,122
50.74660053435,1500
50.77782153435,864
50.784864514354,1500
50.789545493791,864
50.79137647301,1500
50.797065451451,864
50.800864451451,1500
50.801085429521,864
50.813228429521,944
50.830284429521,1500
50.857969400412,864
50.870105369779,122
50.870509369779,1500
50.883991369779,864
50.886119337814,1500
50.898737337814,864
50.899434304035,944
50.916165268017,92
50.916336123106,14
50.916837978262,14
50.917178833481,92
50.918318688829,14
50.918571544298,14
50.918892544326,14
50.921255400257,92
50.921685256256,92
50.924527112239,92
50.925322968346,92
50.929061824339,92
50.932648680449,1500
50.936884536502,14
50.950055536502,864
50.950868496427,1500
50.963711496427,864
50.967419454798,1500
50.976581454798,864
50.981032411607,1500
50.993200411607,864
51.000496365946,944
51.009613365946,92
51.010811221341,92
51.01259407705,92
51.013344932868,86
51.013468932868,92
51.013650932868,122
51.013973932868,1500
51.014191283581,864
51.014536634333,1500
51.018667671091,864
51.020339371666,14
51.02130537164,14
51.028014664089,14
51.028380664073,14
51.03394230115,1500
51.03731220392,864
51.050492733049,1500
51.070264749648,864
51.089326565947,944
51.098676101263,1500
51.116057196086,864
51.138053477823,1500
51.157606249231,864
51.160573293262,1500
51.161347644096,864
51.174784388945,1500
51.193164147437,864
51.193959498236,944
51.202269775393,116
51.202501604663,116
51.202620604663,122
51.202766604663,122
51.203152604663,1500
51.204038535635,864
51.204432466581,1500
51.206073397318,864
51.20642232803,1500
51.220925397372,864
51.238345894742,1500
51.279655894742,864
51.306783894742,944
51.339841894742,1500
51.356743894742,864
51.382070894742,1500
51.382291804996,864
51.384415715185,1500
51.393649715185,864
51.409499715185,1500
51.439082715185,864
51.475498715185,944
51.483250614216,86
51.483392614216,92
51.483679614216,1500
