"endToEndDelay:vector manet ($rateControl="""", #0 - Dynamic-0-20220518-10:59:00-12456)",
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
61.570978164339,0.053683611761999996
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.042292488536,0.033146527458999999
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
62.53764144668,0.033978937005
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.087458527616,0.090362703695999995
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
63.569232510172,0.057699929031999996
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
64.082175703925,0.057331566411999989
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.0649560788,0.039470471248000002
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
65.588713203708,0.047312956343999998
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.156870834045,0.122773505152
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
66.590794585304,0.044337723511000001
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.093736717739,0.036594018061999994
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
67.607497273261,0.059130724730999991
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
68.602407466262,0.056876704669999999
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
69.59877043713,0.052419399396999993
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.086622117669,0.029334754947999995
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
70.61732059662,0.073704758795999996
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
71.123997147182,0.064863976682999979
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
72.591319185978,0.011931199792999998
